Date,Year,Month,Season,ONI,NINO 1+2 SST,NINO 1+2 SST Anomalies,NINO 3 SST,NINO 3 SST Anomalies,NINO 3.4 SST,NINO 3.4 SST Anomalies,NINO 4 SST,NINO 4 SST Anomalies,OLR,TNI,PNA,Precipitation (mm/day),SOI,el_nino
4/1/1965,1965,APR,MAM 1965,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,-1.07,0.0,-0.5,No
5/1/1965,1965,MAY,AMJ 1965,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,-0.42,0.0,0.2,No
6/1/1965,1965,JUN,MJJ 1965,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.89,0.0,-0.6,No
7/1/1965,1965,JUL,JJA 1965,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,-1.26,0.0,-1.8,No
8/1/1965,1965,AUG,JAS 1965,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.32,0.0,-0.7,No
9/1/1965,1965,SEP,ASO 1965,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.36,0.0,-1.3,No
10/1/1965,1965,OCT,SON 1965,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,1.42,0.0,-0.9,No
11/1/1965,1965,NOV,OND 1965,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.81,0.0,-1.5,No
12/1/1965,1965,DEC,NDJ 1965,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-1.56,0.0,0.2,No
1/1/1966,1966,JAN,DJF 1966,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,-0.15,0.0,-1.3,No
2/1/1966,1966,FEB,JFM 1966,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,-2.05,0.0,-0.2,No
3/1/1966,1966,MAR,FMA 1966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.81,0.43,0.0,-0.9,No
4/1/1966,1966,APR,MAM 1966,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18,-0.54,0.0,-0.2,No
5/1/1966,1966,MAY,AMJ 1966,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.36,-0.15,0.0,-0.4,No
6/1/1966,1966,JUN,MJJ 1966,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01,0.1,0.0,0.3,No
7/1/1966,1966,JUL,JJA 1966,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,-1.18,0.0,0.1,No
8/1/1966,1966,AUG,JAS 1966,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,1.26,0.0,0.6,No
9/1/1966,1966,SEP,ASO 1966,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,0.63,0.0,-0.2,No
10/1/1966,1966,OCT,SON 1966,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,-0.61,0.0,-0.1,No
11/1/1966,1966,NOV,OND 1966,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,-1.96,0.0,0.0,No
12/1/1966,1966,DEC,NDJ 1966,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.21,0.0,-0.3,No
1/1/1967,1967,JAN,DJF 1967,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-1.16,0.0,1.7,No
2/1/1967,1967,FEB,JFM 1967,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.2,0.0,1.7,No
3/1/1967,1967,MAR,FMA 1967,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,-2.25,0.0,1.2,No
4/1/1967,1967,APR,MAM 1967,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,-1.91,0.0,0.0,No
5/1/1967,1967,MAY,AMJ 1967,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.8,0.0,0.0,No
6/1/1967,1967,JUN,MJJ 1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-0.33,0.0,0.6,No
7/1/1967,1967,JUL,JJA 1967,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,-1.24,0.0,0.2,No
8/1/1967,1967,AUG,JAS 1967,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,-0.35,0.0,0.7,No
9/1/1967,1967,SEP,ASO 1967,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67,0.11,0.0,0.5,No
10/1/1967,1967,OCT,SON 1967,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72,1.1,0.0,0.1,No
11/1/1967,1967,NOV,OND 1967,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.62,-0.35,0.0,-0.4,No
12/1/1967,1967,DEC,NDJ 1967,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,-1.12,0.0,-0.6,No
1/1/1968,1968,JAN,DJF 1968,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34,-1.78,0.0,0.5,No
2/1/1968,1968,FEB,JFM 1968,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,1.11,0.0,1.3,No
3/1/1968,1968,MAR,FMA 1968,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.13,0.0,0.1,No
4/1/1968,1968,APR,MAM 1968,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-1.11,0.0,0.0,No
5/1/1968,1968,MAY,AMJ 1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0.23,0.0,1.2,No
6/1/1968,1968,JUN,MJJ 1968,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.07,-0.08,0.0,1.1,No
7/1/1968,1968,JUL,JJA 1968,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.04,0.0,0.7,No
8/1/1968,1968,AUG,JAS 1968,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,1.3,0.0,0.3,No
9/1/1968,1968,SEP,ASO 1968,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-0.87,0.0,-0.3,No
10/1/1968,1968,OCT,SON 1968,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.45,0.0,-0.1,No
11/1/1968,1968,NOV,OND 1968,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.83,0.0,-0.3,No
12/1/1968,1968,DEC,NDJ 1968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,-1.74,0.0,0.2,No
1/1/1969,1969,JAN,DJF 1969,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,-2.96,0.0,-1.5,No
2/1/1969,1969,FEB,JFM 1969,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,-1.97,0.0,-0.5,No
3/1/1969,1969,MAR,FMA 1969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.47,0.0,0.4,No
4/1/1969,1969,APR,MAM 1969,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.48,0.0,-0.4,No
5/1/1969,1969,MAY,AMJ 1969,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.02,0.0,-0.2,No
6/1/1969,1969,JUN,MJJ 1969,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,2.11,0.0,0.2,No
7/1/1969,1969,JUL,JJA 1969,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.51,0.0,-0.5,No
8/1/1969,1969,AUG,JAS 1969,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.69,0.0,-0.1,No
9/1/1969,1969,SEP,ASO 1969,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,1.31,0.0,-1.0,No
10/1/1969,1969,OCT,SON 1969,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.55,0.0,-0.9,No
11/1/1969,1969,NOV,OND 1969,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.13,0.0,-0.1,No
12/1/1969,1969,DEC,NDJ 1969,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,1.53,0.0,0.4,No
1/1/1970,1970,JAN,DJF 1970,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.12,0.0,-1.1,No
2/1/1970,1970,FEB,JFM 1970,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,1.01,0.0,-1.0,No
3/1/1970,1970,MAR,FMA 1970,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.49,0.0,0.6,No
4/1/1970,1970,APR,MAM 1970,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72,-0.66,0.0,-0.1,No
5/1/1970,1970,MAY,AMJ 1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.99,-0.5,0.0,0.4,No
6/1/1970,1970,JUN,MJJ 1970,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,0.23,0.0,1.0,No
7/1/1970,1970,JUL,JJA 1970,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72,0.74,0.0,-0.4,No
8/1/1970,1970,AUG,JAS 1970,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,-0.6,0.0,0.6,No
9/1/1970,1970,SEP,ASO 1970,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.39,0.0,1.2,No
10/1/1970,1970,OCT,SON 1970,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-0.95,0.0,1.0,No
11/1/1970,1970,NOV,OND 1970,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,-1.15,0.0,1.6,No
12/1/1970,1970,DEC,NDJ 1970,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-1.09,0.0,1.9,No
1/1/1971,1971,JAN,DJF 1971,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,-2.43,0.0,0.4,No
2/1/1971,1971,FEB,JFM 1971,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,-0.16,0.0,2.0,No
3/1/1971,1971,MAR,FMA 1971,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,-0.28,0.0,2.3,No
4/1/1971,1971,APR,MAM 1971,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.23,0.0,1.7,No
5/1/1971,1971,MAY,AMJ 1971,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.09,0.0,0.9,No
6/1/1971,1971,JUN,MJJ 1971,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.51,0.0,0.4,No
7/1/1971,1971,JUL,JJA 1971,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1.74,0.0,0.2,No
8/1/1971,1971,AUG,JAS 1971,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.81,0.0,1.5,No
9/1/1971,1971,SEP,ASO 1971,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,1.4,No
10/1/1971,1971,OCT,SON 1971,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-1.35,0.0,1.7,No
11/1/1971,1971,NOV,OND 1971,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.26,0.0,0.5,No
12/1/1971,1971,DEC,NDJ 1971,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-1.76,0.0,0.3,No
